6407.3;0.73506;10.995
6408.2;0.73531;10.996
6409.1;0.73556;10.997
6410;0.73581;10.998
6410.9;0.73606;10.998
6411.8;0.73631;10.999
6412.7;0.73656;11
6413.5;0.73681;11.001
6414.4;0.73706;11.002
6415.3;0.73731;11.002
6416.2;0.73756;11.003
6417.1;0.73781;11.004
6418;0.73806;11.005
6418.9;0.73831;11.005
6419.8;0.73856;11.006
6420.7;0.73881;11.007
6421.6;0.73906;11.008
6422.4;0.73931;11.009
6423.3;0.73956;11.009
6424.2;0.73981;11.01
6425.1;0.74006;11.011
6426;0.74031;11.012
6426.9;0.74056;11.012
6427.8;0.74081;11.013
6428.7;0.74106;11.014
6429.6;0.74131;11.015
6430.5;0.74156;11.015
6431.3;0.74181;11.016
6432.2;0.74206;11.017
6433.1;0.74231;11.018
6434;0.74256;11.019
6434.9;0.74281;11.019
6435.8;0.74306;11.02
6436.7;0.74331;11.021
6437.6;0.74356;11.022
6438.5;0.74381;11.022
6439.4;0.74406;11.023
6440.2;0.74431;11.024
6441.1;0.74456;11.025
6442;0.74481;11.025
6442.9;0.74506;11.026
6443.8;0.74531;11.027
6444.7;0.74556;11.028
6445.6;0.7458;11.028
6446.5;0.74605;11.029
6447.4;0.7463;11.03
6448.3;0.74655;11.031
6449.1;0.7468;11.031
6450;0.74705;11.032
6450.9;0.7473;11.033
6451.8;0.74755;11.034
6452.7;0.7478;11.035
6453.6;0.74805;11.035
6454.5;0.7483;11.036
6455.4;0.74855;11.037
6456.3;0.7488;11.038
6457.2;0.74905;11.038
6458;0.7493;11.039
6458.9;0.74954;11.04
6459.8;0.74979;11.041
6460.7;0.75004;11.041
6461.6;0.75029;11.042
6462.5;0.75054;11.043
6463.4;0.75079;11.044
6464.3;0.75104;11.044
6465.2;0.75129;11.045
6466.1;0.75154;11.046
6466.9;0.75179;11.046
6467.8;0.75204;11.047
6468.7;0.75228;11.048
6469.6;0.75253;11.049
6470.5;0.75278;11.049
6471.4;0.75303;11.05
6472.3;0.75328;11.051
6473.2;0.75353;11.052
6474.1;0.75378;11.052
6475;0.75403;11.053
6475.8;0.75427;11.054
6476.7;0.75452;11.055
6477.6;0.75477;11.055
6478.5;0.75502;11.056
6479.4;0.75527;11.057
6480.3;0.75552;11.058
6481.2;0.75577;11.058
6482.1;0.75602;11.059
6483;0.75626;11.06
6483.9;0.75651;11.06
6484.7;0.75676;11.061
6485.6;0.75701;11.062
6486.5;0.75726;11.063
6487.4;0.75751;11.063
6488.3;0.75776;11.064
6489.2;0.758;11.065
6490.1;0.75825;11.066
6491;0.7585;11.066
6491.9;0.75875;11.067
6492.8;0.759;11.068
6493.6;0.75925;11.068
6494.5;0.75949;11.069
6495.4;0.75974;11.07
6496.3;0.75999;11.071
6497.2;0.76024;11.071
6498.1;0.76049;11.072
6499;0.76074;11.073
6499.9;0.76098;11.074
6500.8;0.76123;11.074
6501.7;0.76148;11.075
6502.6;0.76173;11.076
